Order_ID,Order_Date,Delivery_Date,Customer_Region,Product_Category,Vendor_Name,Courier,Delivery_Status,Delay_Days,Total_Delivery_Days
8217,2024-03-24,2024-03-28,South,Furniture,Vendor_D,Delhivery,Delayed,1,4
8218,2024-05-26,2024-05-29,South,Appliances,Vendor_D,DHL,Delivered,0,3
8219,2024-04-22,2024-04-28,East,Appliances,Vendor_B,FedEx,Delayed,3,6
8220,2024-02-27,2024-03-11,North,Electronics,Vendor_B,Bluedart,Delayed,10,13
8221,2024-06-15,2024-06-23,North,Appliances,Vendor_A,DHL,Delayed,5,8
8222,2024-06-15,2024-06-25,North,Electronics,Vendor_C,FedEx,Delayed,7,10
8223,2024-01-03,2024-01-09,Central,Electronics,Vendor_D,Bluedart,Delayed,3,6
8224,2024-02-03,2024-02-09,South,Appliances,Vendor_C,Bluedart,Delayed,3,6
8225,2024-05-03,2024-05-06,East,Appliances,Vendor_D,Delhivery,Delivered,0,3
8226,2024-03-02,2024-03-05,West,Clothing,Vendor_D,DHL,Delivered,0,3
8227,2024-01-12,2024-01-22,Central,Clothing,Vendor_A,DHL,Delayed,7,10
8228,2024-01-02,2024-01-15,North,Electronics,Vendor_A,DHL,Delayed,10,13
8229,2024-03-08,2024-03-11,North,Clothing,Vendor_D,Delhivery,Delivered,0,3
8230,2024-02-05,2024-02-08,West,Furniture,Vendor_D,DHL,Delivered,0,3
8231,2024-02-15,2024-02-23,South,Appliances,Vendor_A,Bluedart,Delayed,5,8
8232,2024-04-28,2024-05-02,South,Toys,Vendor_D,Delhivery,Delayed,1,4
8233,2024-06-08,2024-06-11,North,Furniture,Vendor_B,FedEx,Delivered,0,3
8234,2024-06-02,2024-06-12,East,Clothing,Vendor_D,FedEx,Delayed,7,10
8235,2024-03-04,2024-03-09,South,Toys,Vendor_C,Bluedart,Delayed,2,5
8236,2024-05-08,2024-05-11,West,Furniture,Vendor_D,FedEx,Delivered,0,3
8237,2024-03-07,2024-03-20,South,Appliances,Vendor_A,Delhivery,Delayed,10,13
8238,2024-04-10,2024-04-13,Central,Appliances,Vendor_C,DHL,Delivered,0,3
8239,2024-01-12,2024-01-25,East,Toys,Vendor_C,Bluedart,Delayed,10,13
8240,2024-05-26,2024-05-31,West,Furniture,Vendor_B,Delhivery,Delayed,2,5
8241,2024-02-21,2024-02-26,East,Appliances,Vendor_D,Bluedart,Delayed,2,5
8242,2024-02-26,2024-03-02,East,Furniture,Vendor_C,FedEx,Delayed,2,5
8243,2024-06-21,2024-06-26,South,Electronics,Vendor_A,FedEx,Delayed,2,5
8244,2024-01-10,2024-01-18,North,Electronics,Vendor_D,Delhivery,Delayed,5,8
8245,2024-05-11,2024-05-16,East,Clothing,Vendor_A,DHL,Delayed,2,5
8246,2024-04-23,2024-05-06,West,Toys,Vendor_B,Delhivery,Delayed,10,13
8247,2024-05-06,2024-05-10,South,Appliances,Vendor_C,Bluedart,Delayed,1,4
8248,2024-06-27,2024-06-30,North,Clothing,Vendor_C,DHL,Delivered,0,3
8249,2024-02-20,2024-02-26,South,Furniture,Vendor_D,Bluedart,Delayed,3,6
8250,2024-04-27,2024-05-07,South,Electronics,Vendor_B,DHL,Delayed,7,10
8251,2024-02-10,2024-02-16,Central,Toys,Vendor_A,FedEx,Delayed,3,6
8252,2024-02-04,2024-02-07,North,Toys,Vendor_C,FedEx,Delivered,0,3
8253,2024-04-08,2024-04-12,East,Appliances,Vendor_B,Delhivery,Delayed,1,4
8254,2024-02-10,2024-02-13,North,Furniture,Vendor_A,DHL,Delivered,0,3
8255,2024-04-19,2024-04-24,East,Clothing,Vendor_D,Delhivery,Delayed,2,5
8256,2024-01-15,2024-01-18,South,Furniture,Vendor_B,DHL,Delivered,0,3
8257,2024-06-22,2024-07-05,Central,Electronics,Vendor_A,DHL,Delayed,10,13
8258,2024-03-18,2024-03-21,East,Toys,Vendor_B,Delhivery,Delivered,0,3
8259,2024-02-20,2024-02-28,East,Clothing,Vendor_B,FedEx,Delayed,5,8
8260,2024-04-03,2024-04-06,North,Appliances,Vendor_B,Delhivery,Delivered,0,3
8261,2024-06-18,2024-06-28,Central,Furniture,Vendor_B,Delhivery,Delayed,7,10
8262,2024-04-11,2024-04-14,East,Clothing,Vendor_D,Delhivery,Delivered,0,3
8263,2024-02-02,2024-02-12,East,Electronics,Vendor_D,Delhivery,Delayed,7,10
8264,2024-05-19,2024-05-22,South,Appliances,Vendor_C,Delhivery,Delivered,0,3
8265,2024-05-11,2024-05-16,East,Electronics,Vendor_D,DHL,Delayed,2,5
8266,2024-05-08,2024-05-12,North,Electronics,Vendor_A,DHL,Delayed,1,4
8267,2024-04-25,2024-05-08,East,Furniture,Vendor_A,Bluedart,Delayed,10,13
8268,2024-04-24,2024-04-27,North,Appliances,Vendor_A,Delhivery,Delivered,0,3
8269,2024-06-23,2024-06-26,South,Toys,Vendor_B,Bluedart,Delivered,0,3
8270,2024-02-22,2024-02-28,North,Appliances,Vendor_C,Bluedart,Delayed,3,6
8271,2024-02-20,2024-02-23,West,Furniture,Vendor_D,FedEx,Delivered,0,3
8272,2024-02-23,2024-02-26,West,Clothing,Vendor_D,FedEx,Delivered,0,3
8273,2024-06-22,2024-06-27,Central,Furniture,Vendor_C,DHL,Delayed,2,5
8274,2024-03-28,2024-04-01,North,Electronics,Vendor_D,DHL,Delayed,1,4
8275,2024-03-27,2024-04-06,West,Toys,Vendor_C,FedEx,Delayed,7,10
8276,2024-06-10,2024-06-18,East,Electronics,Vendor_B,FedEx,Delayed,5,8
8277,2024-04-08,2024-04-12,South,Furniture,Vendor_B,Bluedart,Delayed,1,4
8278,2024-06-14,2024-06-18,North,Furniture,Vendor_D,DHL,Delayed,1,4
8279,2024-04-23,2024-05-06,West,Toys,Vendor_A,Delhivery,Delayed,10,13
8280,2024-01-06,2024-01-12,North,Toys,Vendor_D,Delhivery,Delayed,3,6
8281,2024-04-02,2024-04-10,Central,Furniture,Vendor_A,DHL,Delayed,5,8
8282,2024-06-05,2024-06-13,North,Electronics,Vendor_D,Delhivery,Delayed,5,8
8283,2024-03-12,2024-03-16,South,Toys,Vendor_C,Delhivery,Delayed,1,4
8284,2024-03-28,2024-03-31,East,Electronics,Vendor_B,DHL,Delivered,0,3
8285,2024-01-22,2024-01-27,South,Appliances,Vendor_D,DHL,Delayed,2,5
8286,2024-05-28,2024-06-01,East,Appliances,Vendor_D,FedEx,Delayed,1,4
8287,2024-01-01,2024-01-04,Central,Clothing,Vendor_A,Delhivery,Delivered,0,3
8288,2024-01-13,2024-01-17,Central,Appliances,Vendor_A,Bluedart,Delayed,1,4
8289,2024-06-22,2024-06-25,West,Electronics,Vendor_A,Bluedart,Delivered,0,3
8290,2024-05-27,2024-05-30,Central,Appliances,Vendor_D,Bluedart,Delivered,0,3
8291,2024-01-14,2024-01-20,North,Electronics,Vendor_A,Delhivery,Delayed,3,6
8292,2024-06-12,2024-06-22,West,Electronics,Vendor_A,FedEx,Delayed,7,10
8293,2024-05-14,2024-05-24,East,Clothing,Vendor_B,Delhivery,Delayed,7,10
8294,2024-02-10,2024-02-13,East,Clothing,Vendor_B,Bluedart,Delivered,0,3
8295,2024-05-04,2024-05-12,West,Furniture,Vendor_A,Delhivery,Delayed,5,8
8296,2024-04-07,2024-04-10,South,Electronics,Vendor_D,DHL,Delivered,0,3
8297,2024-05-08,2024-05-11,South,Furniture,Vendor_B,Delhivery,Delivered,0,3
8298,2024-06-14,2024-06-17,East,Furniture,Vendor_B,Delhivery,Delivered,0,3
8299,2024-04-22,2024-04-28,North,Electronics,Vendor_B,DHL,Delayed,3,6
8300,2024-04-25,2024-05-03,East,Electronics,Vendor_D,Bluedart,Delayed,5,8
8301,2024-05-04,2024-05-14,South,Toys,Vendor_A,DHL,Delayed,7,10
8302,2024-03-18,2024-03-22,West,Clothing,Vendor_A,Bluedart,Delayed,1,4
8303,2024-03-04,2024-03-08,East,Electronics,Vendor_B,Bluedart,Delayed,1,4
8304,2024-03-13,2024-03-16,West,Furniture,Vendor_D,Delhivery,Delivered,0,3
8305,2024-03-15,2024-03-20,East,Toys,Vendor_C,DHL,Delayed,2,5
8306,2024-06-09,2024-06-22,South,Electronics,Vendor_D,Bluedart,Delayed,10,13
8307,2024-05-18,2024-05-21,North,Clothing,Vendor_C,DHL,Delivered,0,3
8308,2024-05-18,2024-05-28,West,Furniture,Vendor_A,DHL,Delayed,7,10
8309,2024-01-07,2024-01-10,East,Electronics,Vendor_B,DHL,Delivered,0,3
8310,2024-06-13,2024-06-19,North,Appliances,Vendor_D,DHL,Delayed,3,6
8311,2024-06-14,2024-06-22,South,Appliances,Vendor_D,DHL,Delayed,5,8
8312,2024-03-16,2024-03-26,North,Clothing,Vendor_C,FedEx,Delayed,7,10
8313,2024-02-11,2024-02-15,Central,Clothing,Vendor_C,FedEx,Delayed,1,4
8314,2024-01-14,2024-01-20,West,Clothing,Vendor_D,Delhivery,Delayed,3,6
8315,2024-04-12,2024-04-20,South,Electronics,Vendor_D,Delhivery,Delayed,5,8
8316,2024-06-02,2024-06-06,Central,Clothing,Vendor_B,Delhivery,Delayed,1,4
8317,2024-04-28,2024-05-08,West,Furniture,Vendor_C,FedEx,Delayed,7,10
8318,2024-01-28,2024-02-10,East,Clothing,Vendor_D,FedEx,Delayed,10,13
8319,2024-06-25,2024-06-28,Central,Clothing,Vendor_A,FedEx,Delivered,0,3
8320,2024-02-22,2024-02-27,North,Appliances,Vendor_B,DHL,Delayed,2,5
8321,2024-06-25,2024-07-08,South,Toys,Vendor_A,Delhivery,Delayed,10,13
8322,2024-02-22,2024-02-25,North,Clothing,Vendor_A,FedEx,Delivered,0,3
8323,2024-04-13,2024-04-21,East,Toys,Vendor_C,FedEx,Delayed,5,8
8324,2024-05-09,2024-05-19,Central,Appliances,Vendor_D,Delhivery,Delayed,7,10
8325,2024-05-18,2024-05-31,East,Furniture,Vendor_D,DHL,Delayed,10,13
8326,2024-04-23,2024-05-03,North,Electronics,Vendor_C,FedEx,Delayed,7,10
8327,2024-04-20,2024-04-25,West,Electronics,Vendor_A,Delhivery,Delayed,2,5
8328,2024-05-23,2024-05-26,South,Appliances,Vendor_C,FedEx,Delivered,0,3
8329,2024-01-18,2024-01-22,South,Toys,Vendor_D,Delhivery,Delayed,1,4
8330,2024-05-28,2024-06-05,Central,Appliances,Vendor_C,Bluedart,Delayed,5,8
8331,2024-01-01,2024-01-05,South,Toys,Vendor_C,FedEx,Delayed,1,4
8332,2024-06-08,2024-06-11,East,Clothing,Vendor_C,FedEx,Delivered,0,3
8333,2024-01-09,2024-01-12,North,Toys,Vendor_D,DHL,Delivered,0,3
8334,2024-01-26,2024-01-30,South,Furniture,Vendor_B,DHL,Delayed,1,4
8335,2024-05-12,2024-05-22,West,Electronics,Vendor_B,Delhivery,Delayed,7,10
8336,2024-06-03,2024-06-06,Central,Furniture,Vendor_B,Delhivery,Delivered,0,3
8337,2024-01-10,2024-01-16,South,Appliances,Vendor_D,Delhivery,Delayed,3,6
8338,2024-04-03,2024-04-06,Central,Toys,Vendor_D,Delhivery,Delivered,0,3
8339,2024-04-05,2024-04-08,South,Furniture,Vendor_C,DHL,Delivered,0,3
8340,2024-04-25,2024-04-28,East,Clothing,Vendor_A,DHL,Delivered,0,3
8341,2024-06-07,2024-06-20,South,Furniture,Vendor_C,Bluedart,Delayed,10,13
8342,2024-01-06,2024-01-09,North,Appliances,Vendor_C,FedEx,Delivered,0,3
8343,2024-03-02,2024-03-05,South,Furniture,Vendor_A,Delhivery,Delivered,0,3
8344,2024-01-07,2024-01-15,East,Clothing,Vendor_B,Delhivery,Delayed,5,8
8345,2024-06-08,2024-06-12,North,Clothing,Vendor_C,Bluedart,Delayed,1,4
8346,2024-03-03,2024-03-08,West,Electronics,Vendor_D,Delhivery,Delayed,2,5
8347,2024-02-28,2024-03-02,West,Toys,Vendor_C,Bluedart,Delivered,0,3
8348,2024-06-20,2024-06-23,North,Electronics,Vendor_A,Delhivery,Delivered,0,3
8349,2024-02-16,2024-02-21,Central,Clothing,Vendor_A,DHL,Delayed,2,5
8350,2024-01-16,2024-01-22,North,Toys,Vendor_D,Bluedart,Delayed,3,6
8351,2024-01-08,2024-01-11,East,Electronics,Vendor_C,Delhivery,Delivered,0,3
8352,2024-01-20,2024-01-28,East,Electronics,Vendor_D,Delhivery,Delayed,5,8
8353,2024-02-16,2024-02-19,East,Furniture,Vendor_D,FedEx,Delivered,0,3
8354,2024-04-11,2024-04-24,West,Appliances,Vendor_D,Bluedart,Delayed,10,13
8355,2024-02-15,2024-02-28,East,Toys,Vendor_D,FedEx,Delayed,10,13
8356,2024-06-15,2024-06-18,South,Electronics,Vendor_B,FedEx,Delivered,0,3
8357,2024-04-13,2024-04-23,North,Toys,Vendor_A,FedEx,Delayed,7,10
8358,2024-02-06,2024-02-16,Central,Toys,Vendor_B,DHL,Delayed,7,10
8359,2024-03-11,2024-03-14,West,Appliances,Vendor_C,Bluedart,Delivered,0,3
8360,2024-01-23,2024-01-26,South,Appliances,Vendor_D,FedEx,Delivered,0,3
8361,2024-04-26,2024-05-01,West,Furniture,Vendor_C,FedEx,Delayed,2,5
8362,2024-06-25,2024-07-08,West,Appliances,Vendor_C,Delhivery,Delayed,10,13
8363,2024-06-09,2024-06-13,South,Electronics,Vendor_B,Bluedart,Delayed,1,4
8364,2024-02-13,2024-02-26,West,Appliances,Vendor_D,FedEx,Delayed,10,13
8365,2024-06-22,2024-06-26,West,Furniture,Vendor_C,Delhivery,Delayed,1,4
8366,2024-05-12,2024-05-17,East,Toys,Vendor_D,DHL,Delayed,2,5
8367,2024-02-01,2024-02-04,East,Toys,Vendor_C,Bluedart,Delivered,0,3
8368,2024-01-17,2024-01-20,South,Clothing,Vendor_B,Bluedart,Delivered,0,3
8369,2024-03-15,2024-03-21,North,Furniture,Vendor_A,Bluedart,Delayed,3,6
8370,2024-02-14,2024-02-22,East,Clothing,Vendor_C,FedEx,Delayed,5,8
8371,2024-05-09,2024-05-15,East,Toys,Vendor_B,FedEx,Delayed,3,6
8372,2024-03-25,2024-03-28,West,Toys,Vendor_B,Bluedart,Delivered,0,3
8373,2024-06-09,2024-06-19,West,Toys,Vendor_A,Bluedart,Delayed,7,10
8374,2024-05-05,2024-05-18,North,Toys,Vendor_A,FedEx,Delayed,10,13
8375,2024-01-05,2024-01-10,East,Appliances,Vendor_D,DHL,Delayed,2,5
8376,2024-01-21,2024-01-31,Central,Clothing,Vendor_D,Delhivery,Delayed,7,10
8377,2024-05-08,2024-05-12,Central,Clothing,Vendor_B,Bluedart,Delayed,1,4
8378,2024-06-07,2024-06-20,West,Toys,Vendor_B,Delhivery,Delayed,10,13
8379,2024-05-19,2024-06-01,South,Furniture,Vendor_A,Delhivery,Delayed,10,13
8380,2024-02-18,2024-02-26,Central,Electronics,Vendor_D,DHL,Delayed,5,8
8381,2024-02-24,2024-02-27,South,Furniture,Vendor_A,Delhivery,Delivered,0,3
8382,2024-06-20,2024-06-24,West,Appliances,Vendor_D,Bluedart,Delayed,1,4
8383,2024-06-21,2024-06-27,South,Electronics,Vendor_A,Delhivery,Delayed,3,6
8384,2024-05-09,2024-05-17,North,Clothing,Vendor_B,DHL,Delayed,5,8
8385,2024-02-20,2024-02-26,North,Appliances,Vendor_D,Delhivery,Delayed,3,6
8386,2024-02-24,2024-02-27,West,Toys,Vendor_B,FedEx,Delivered,0,3
8387,2024-01-15,2024-01-23,West,Toys,Vendor_D,Delhivery,Delayed,5,8
8388,2024-04-22,2024-04-26,Central,Toys,Vendor_A,FedEx,Delayed,1,4
8389,2024-05-02,2024-05-08,Central,Toys,Vendor_C,Delhivery,Delayed,3,6
8390,2024-05-26,2024-05-30,South,Electronics,Vendor_C,Bluedart,Delayed,1,4
8391,2024-06-16,2024-06-21,North,Toys,Vendor_B,DHL,Delayed,2,5
8392,2024-02-13,2024-02-16,North,Clothing,Vendor_B,Bluedart,Delivered,0,3
8393,2024-03-18,2024-03-28,West,Clothing,Vendor_D,DHL,Delayed,7,10
8394,2024-01-17,2024-01-30,East,Appliances,Vendor_A,Delhivery,Delayed,10,13
8395,2024-04-03,2024-04-07,South,Appliances,Vendor_C,FedEx,Delayed,1,4
8396,2024-04-08,2024-04-14,West,Clothing,Vendor_C,Delhivery,Delayed,3,6
8397,2024-04-28,2024-05-02,Central,Appliances,Vendor_C,Delhivery,Delayed,1,4
8398,2024-02-26,2024-03-05,Central,Furniture,Vendor_A,FedEx,Delayed,5,8
8399,2024-04-05,2024-04-18,East,Clothing,Vendor_C,FedEx,Delayed,10,13
8400,2024-01-19,2024-02-01,West,Toys,Vendor_B,DHL,Delayed,10,13
8401,2024-06-26,2024-07-02,North,Furniture,Vendor_A,DHL,Delayed,3,6
8402,2024-05-01,2024-05-06,Central,Toys,Vendor_B,DHL,Delayed,2,5
8403,2024-06-20,2024-06-30,East,Furniture,Vendor_B,DHL,Delayed,7,10
8404,2024-03-08,2024-03-16,East,Appliances,Vendor_D,FedEx,Delayed,5,8
8405,2024-06-02,2024-06-12,West,Appliances,Vendor_D,Delhivery,Delayed,7,10
8406,2024-02-05,2024-02-08,South,Toys,Vendor_C,Delhivery,Delivered,0,3
8407,2024-06-22,2024-06-25,East,Clothing,Vendor_B,FedEx,Delivered,0,3
8408,2024-01-05,2024-01-15,North,Clothing,Vendor_D,DHL,Delayed,7,10
8409,2024-06-02,2024-06-12,West,Appliances,Vendor_D,Delhivery,Delayed,7,10
8410,2024-06-19,2024-06-23,Central,Electronics,Vendor_C,FedEx,Delayed,1,4
8411,2024-03-12,2024-03-16,Central,Toys,Vendor_A,FedEx,Delayed,1,4
8412,2024-04-17,2024-04-20,South,Electronics,Vendor_D,DHL,Delivered,0,3
8413,2024-01-02,2024-01-05,West,Appliances,Vendor_A,DHL,Delivered,0,3
8414,2024-03-17,2024-03-23,Central,Clothing,Vendor_B,Bluedart,Delayed,3,6
8415,2024-03-09,2024-03-15,East,Toys,Vendor_C,Bluedart,Delayed,3,6
8416,2024-02-06,2024-02-09,North,Furniture,Vendor_C,DHL,Delivered,0,3
8417,2024-01-07,2024-01-13,North,Toys,Vendor_D,Bluedart,Delayed,3,6
8418,2024-02-02,2024-02-06,Central,Electronics,Vendor_C,Delhivery,Delayed,1,4
8419,2024-05-11,2024-05-14,West,Electronics,Vendor_C,Delhivery,Delivered,0,3
8420,2024-05-12,2024-05-15,North,Toys,Vendor_B,Delhivery,Delivered,0,3
8421,2024-01-21,2024-01-24,South,Appliances,Vendor_D,DHL,Delivered,0,3
8422,2024-01-23,2024-02-05,North,Electronics,Vendor_D,Bluedart,Delayed,10,13
8423,2024-01-22,2024-01-30,Central,Appliances,Vendor_B,Bluedart,Delayed,5,8
8424,2024-01-09,2024-01-15,South,Appliances,Vendor_D,Delhivery,Delayed,3,6
8425,2024-02-17,2024-02-21,North,Clothing,Vendor_C,FedEx,Delayed,1,4
8426,2024-03-05,2024-03-08,Central,Furniture,Vendor_A,DHL,Delivered,0,3
8427,2024-04-28,2024-05-01,Central,Clothing,Vendor_A,FedEx,Delivered,0,3
8428,2024-02-21,2024-02-29,North,Furniture,Vendor_C,Delhivery,Delayed,5,8
8429,2024-03-09,2024-03-22,North,Appliances,Vendor_C,DHL,Delayed,10,13
8430,2024-01-20,2024-01-24,Central,Toys,Vendor_C,DHL,Delayed,1,4
8431,2024-04-03,2024-04-06,West,Electronics,Vendor_C,DHL,Delivered,0,3
8432,2024-05-15,2024-05-20,Central,Toys,Vendor_A,DHL,Delayed,2,5
8433,2024-04-13,2024-04-16,South,Electronics,Vendor_A,DHL,Delivered,0,3
8434,2024-04-01,2024-04-06,East,Toys,Vendor_A,DHL,Delayed,2,5
8435,2024-01-28,2024-01-31,South,Clothing,Vendor_C,FedEx,Delivered,0,3
8436,2024-04-13,2024-04-19,West,Toys,Vendor_A,DHL,Delayed,3,6
8437,2024-01-12,2024-01-15,Central,Furniture,Vendor_C,Delhivery,Delivered,0,3
8438,2024-04-11,2024-04-21,Central,Appliances,Vendor_B,Delhivery,Delayed,7,10
8439,2024-05-23,2024-05-27,Central,Electronics,Vendor_C,Delhivery,Delayed,1,4
8440,2024-03-08,2024-03-18,South,Appliances,Vendor_A,Bluedart,Delayed,7,10
8441,2024-03-28,2024-03-31,North,Appliances,Vendor_D,FedEx,Delivered,0,3
8442,2024-05-04,2024-05-07,South,Toys,Vendor_D,DHL,Delivered,0,3
8443,2024-04-03,2024-04-08,South,Furniture,Vendor_B,Bluedart,Delayed,2,5
8444,2024-01-04,2024-01-07,Central,Electronics,Vendor_B,Delhivery,Delivered,0,3
8445,2024-06-14,2024-06-17,South,Toys,Vendor_D,Bluedart,Delivered,0,3
8446,2024-06-18,2024-06-21,South,Clothing,Vendor_A,Bluedart,Delivered,0,3
8447,2024-01-09,2024-01-15,South,Clothing,Vendor_D,FedEx,Delayed,3,6
8448,2024-02-10,2024-02-18,South,Clothing,Vendor_B,Delhivery,Delayed,5,8
8449,2024-03-21,2024-03-24,East,Toys,Vendor_C,Delhivery,Delivered,0,3
8450,2024-05-13,2024-05-21,Central,Electronics,Vendor_C,FedEx,Delayed,5,8
8451,2024-01-02,2024-01-08,Central,Appliances,Vendor_C,Bluedart,Delayed,3,6
8452,2024-05-04,2024-05-10,West,Furniture,Vendor_A,FedEx,Delayed,3,6
8453,2024-03-09,2024-03-13,Central,Furniture,Vendor_D,FedEx,Delayed,1,4
8454,2024-05-21,2024-05-24,West,Toys,Vendor_C,FedEx,Delivered,0,3
8455,2024-03-17,2024-03-30,North,Furniture,Vendor_A,DHL,Delayed,10,13
8456,2024-03-14,2024-03-22,North,Appliances,Vendor_C,DHL,Delayed,5,8
8457,2024-01-15,2024-01-18,North,Electronics,Vendor_D,DHL,Delivered,0,3
8458,2024-04-27,2024-04-30,West,Toys,Vendor_D,DHL,Delivered,0,3
8459,2024-03-28,2024-04-03,East,Clothing,Vendor_D,Bluedart,Delayed,3,6
8460,2024-04-26,2024-05-06,West,Toys,Vendor_C,DHL,Delayed,7,10
8461,2024-05-20,2024-05-23,South,Clothing,Vendor_C,DHL,Delivered,0,3
8462,2024-02-08,2024-02-21,North,Toys,Vendor_B,Bluedart,Delayed,10,13
8463,2024-04-14,2024-04-19,Central,Furniture,Vendor_A,Delhivery,Delayed,2,5
8464,2024-01-10,2024-01-18,South,Appliances,Vendor_B,Delhivery,Delayed,5,8
8465,2024-02-23,2024-02-29,Central,Electronics,Vendor_C,Bluedart,Delayed,3,6
8466,2024-02-03,2024-02-09,North,Clothing,Vendor_A,Bluedart,Delayed,3,6
8467,2024-03-14,2024-03-17,North,Toys,Vendor_A,Bluedart,Delivered,0,3
8468,2024-04-17,2024-04-22,West,Clothing,Vendor_C,DHL,Delayed,2,5
8469,2024-04-27,2024-05-01,West,Clothing,Vendor_B,Bluedart,Delayed,1,4
8470,2024-05-26,2024-05-29,West,Toys,Vendor_A,Delhivery,Delivered,0,3
8471,2024-05-06,2024-05-09,East,Appliances,Vendor_C,DHL,Delivered,0,3
8472,2024-06-07,2024-06-10,South,Furniture,Vendor_D,DHL,Delivered,0,3
8473,2024-01-17,2024-01-27,East,Toys,Vendor_C,FedEx,Delayed,7,10
8474,2024-04-07,2024-04-17,South,Appliances,Vendor_D,FedEx,Delayed,7,10
8475,2024-06-16,2024-06-22,West,Furniture,Vendor_D,Delhivery,Delayed,3,6
8476,2024-05-19,2024-05-22,West,Electronics,Vendor_B,DHL,Delivered,0,3
8477,2024-03-05,2024-03-11,North,Electronics,Vendor_A,DHL,Delayed,3,6
8478,2024-03-11,2024-03-17,North,Appliances,Vendor_B,DHL,Delayed,3,6
8479,2024-01-12,2024-01-15,Central,Toys,Vendor_B,DHL,Delivered,0,3
8480,2024-05-09,2024-05-12,North,Toys,Vendor_A,Delhivery,Delivered,0,3
8481,2024-01-27,2024-02-04,East,Appliances,Vendor_A,DHL,Delayed,5,8
8482,2024-03-11,2024-03-15,South,Toys,Vendor_C,Bluedart,Delayed,1,4
8483,2024-01-04,2024-01-10,West,Appliances,Vendor_A,DHL,Delayed,3,6
8484,2024-04-22,2024-04-25,West,Furniture,Vendor_A,DHL,Delivered,0,3
8485,2024-04-08,2024-04-12,West,Toys,Vendor_C,FedEx,Delayed,1,4
8486,2024-06-20,2024-06-23,South,Furniture,Vendor_A,Delhivery,Delivered,0,3
8487,2024-05-03,2024-05-06,Central,Electronics,Vendor_D,FedEx,Delivered,0,3
8488,2024-05-12,2024-05-22,North,Furniture,Vendor_C,FedEx,Delayed,7,10
8489,2024-03-19,2024-03-25,North,Furniture,Vendor_C,DHL,Delayed,3,6
8490,2024-05-25,2024-05-29,Central,Toys,Vendor_B,Delhivery,Delayed,1,4
8491,2024-05-02,2024-05-12,South,Appliances,Vendor_D,Delhivery,Delayed,7,10
8492,2024-06-03,2024-06-16,North,Appliances,Vendor_C,Bluedart,Delayed,10,13
8493,2024-05-17,2024-05-20,West,Appliances,Vendor_C,Bluedart,Delivered,0,3
8494,2024-04-23,2024-04-26,South,Electronics,Vendor_A,Delhivery,Delivered,0,3
8495,2024-01-26,2024-01-31,West,Furniture,Vendor_C,DHL,Delayed,2,5
8496,2024-01-08,2024-01-11,North,Toys,Vendor_A,DHL,Delivered,0,3
8497,2024-03-23,2024-03-26,Central,Appliances,Vendor_A,FedEx,Delivered,0,3
8498,2024-05-16,2024-05-20,South,Electronics,Vendor_A,Bluedart,Delayed,1,4
8499,2024-04-21,2024-04-29,South,Clothing,Vendor_D,Bluedart,Delayed,5,8
8500,2024-02-07,2024-02-17,South,Toys,Vendor_C,FedEx,Delayed,7,10
8501,2024-03-27,2024-03-31,South,Toys,Vendor_A,DHL,Delayed,1,4
8502,2024-05-02,2024-05-07,West,Clothing,Vendor_C,Bluedart,Delayed,2,5
8503,2024-03-27,2024-03-30,South,Toys,Vendor_C,DHL,Delivered,0,3
8504,2024-05-07,2024-05-10,East,Clothing,Vendor_D,Bluedart,Delivered,0,3
8505,2024-03-27,2024-04-02,North,Clothing,Vendor_C,Delhivery,Delayed,3,6
8506,2024-03-05,2024-03-13,North,Toys,Vendor_A,FedEx,Delayed,5,8
8507,2024-05-18,2024-05-28,South,Toys,Vendor_C,FedEx,Delayed,7,10
8508,2024-06-11,2024-06-14,East,Clothing,Vendor_A,Delhivery,Delivered,0,3
8509,2024-03-03,2024-03-06,Central,Appliances,Vendor_A,Bluedart,Delivered,0,3
8510,2024-04-12,2024-04-20,East,Electronics,Vendor_B,DHL,Delayed,5,8
8511,2024-03-27,2024-03-30,West,Electronics,Vendor_A,Delhivery,Delivered,0,3
8512,2024-02-18,2024-02-21,South,Clothing,Vendor_C,Bluedart,Delivered,0,3
8513,2024-03-28,2024-04-07,Central,Appliances,Vendor_B,DHL,Delayed,7,10
8514,2024-05-10,2024-05-16,Central,Appliances,Vendor_B,Bluedart,Delayed,3,6
8515,2024-03-03,2024-03-13,East,Toys,Vendor_C,Bluedart,Delayed,7,10
8516,2024-05-09,2024-05-19,West,Furniture,Vendor_D,DHL,Delayed,7,10
8517,2024-03-04,2024-03-07,Central,Appliances,Vendor_C,Delhivery,Delivered,0,3
8518,2024-02-18,2024-02-22,West,Toys,Vendor_D,Delhivery,Delayed,1,4
8519,2024-03-25,2024-04-04,North,Clothing,Vendor_A,FedEx,Delayed,7,10
8520,2024-01-06,2024-01-09,North,Clothing,Vendor_B,Delhivery,Delivered,0,3
8521,2024-03-26,2024-03-30,East,Clothing,Vendor_A,DHL,Delayed,1,4
8522,2024-03-24,2024-04-06,South,Furniture,Vendor_C,DHL,Delayed,10,13
8523,2024-04-10,2024-04-23,Central,Clothing,Vendor_D,Bluedart,Delayed,10,13
8524,2024-05-23,2024-05-26,East,Clothing,Vendor_C,DHL,Delivered,0,3
