Order_ID,Order_Date,Delivery_Date,Customer_Region,Product_Category,Vendor_Name,Courier,Delivery_Status,Delay_Days
8316,2024-06-02,2024-06-06,Central,Clothing,Vendor_B,Delhivery,Delayed,1
8317,2024-04-28,2024-05-08,West,Furniture,Vendor_C,FedEx,Delayed,7
8318,2024-01-28,2024-02-10,East,Clothing,Vendor_D,FedEx,Delayed,10
8319,2024-06-25,2024-06-28,Central,Clothing,Vendor_A,FedEx,Delivered,0
8320,2024-02-22,2024-02-27,North,Appliances,Vendor_B,DHL,Delayed,2
8321,2024-06-25,2024-07-08,South,Toys,Vendor_A,Delhivery,Delayed,10
8322,2024-02-22,2024-02-25,North,Clothing,Vendor_A,FedEx,Delivered,0
8323,2024-04-13,2024-04-21,East,Toys,Vendor_C,FedEx,Delayed,5
8324,2024-05-09,2024-05-19,Central,Appliances,Vendor_D,Delhivery,Delayed,7
8325,2024-05-18,2024-05-31,East,Furniture,Vendor_D,DHL,Delayed,10
8326,2024-04-23,2024-05-03,North,Electronics,Vendor_C,FedEx,Delayed,7
8327,2024-04-20,2024-04-25,West,Electronics,Vendor_A,Delhivery,Delayed,2
8328,2024-05-23,2024-05-26,South,Appliances,Vendor_C,FedEx,Delivered,0
8329,2024-01-18,2024-01-22,South,Toys,Vendor_D,Delhivery,Delayed,1
8330,2024-05-28,2024-06-05,Central,Appliances,Vendor_C,Bluedart,Delayed,5
8331,2024-01-01,2024-01-05,South,Toys,Vendor_C,FedEx,Delayed,1
8332,2024-06-08,2024-06-11,East,Clothing,Vendor_C,FedEx,Delivered,0
8333,2024-01-09,2024-01-12,North,Toys,Vendor_D,DHL,Delivered,0
8334,2024-01-26,2024-01-30,South,Furniture,Vendor_B,DHL,Delayed,1
8335,2024-05-12,2024-05-22,West,Electronics,Vendor_B,Delhivery,Delayed,7
8336,2024-06-03,2024-06-06,Central,Furniture,Vendor_B,Delhivery,Delivered,0
8337,2024-01-10,2024-01-16,South,Appliances,Vendor_D,Delhivery,Delayed,3
8338,2024-04-03,2024-04-06,Central,Toys,Vendor_D,Delhivery,Delivered,0
8339,2024-04-05,2024-04-08,South,Furniture,Vendor_C,DHL,Delivered,0
8340,2024-04-25,2024-04-28,East,Clothing,Vendor_A,DHL,Delivered,0
8341,2024-06-07,2024-06-20,South,Furniture,Vendor_C,Bluedart,Delayed,10
8342,2024-01-06,2024-01-09,North,Appliances,Vendor_C,FedEx,Delivered,0
8343,2024-03-02,2024-03-05,South,Furniture,Vendor_A,Delhivery,Delivered,0
8344,2024-01-07,2024-01-15,East,Clothing,Vendor_B,Delhivery,Delayed,5
8345,2024-06-08,2024-06-12,North,Clothing,Vendor_C,Bluedart,Delayed,1
8346,2024-03-03,2024-03-08,West,Electronics,Vendor_D,Delhivery,Delayed,2
8347,2024-02-28,2024-03-02,West,Toys,Vendor_C,Bluedart,Delivered,0
8348,2024-06-20,2024-06-23,North,Electronics,Vendor_A,Delhivery,Delivered,0
8349,2024-02-16,2024-02-21,Central,Clothing,Vendor_A,DHL,Delayed,2
8350,2024-01-16,2024-01-22,North,Toys,Vendor_D,Bluedart,Delayed,3
8351,2024-01-08,2024-01-11,East,Electronics,Vendor_C,Delhivery,Delivered,0
8352,2024-01-20,2024-01-28,East,Electronics,Vendor_D,Delhivery,Delayed,5
8353,2024-02-16,2024-02-19,East,Furniture,Vendor_D,FedEx,Delivered,0
8354,2024-04-11,2024-04-24,West,Appliances,Vendor_D,Bluedart,Delayed,10
8355,2024-02-15,2024-02-28,East,Toys,Vendor_D,FedEx,Delayed,10
8356,2024-06-15,2024-06-18,South,Electronics,Vendor_B,FedEx,Delivered,0
8357,2024-04-13,2024-04-23,North,Toys,Vendor_A,FedEx,Delayed,7
8358,2024-02-06,2024-02-16,Central,Toys,Vendor_B,DHL,Delayed,7
8359,2024-03-11,2024-03-14,West,Appliances,Vendor_C,Bluedart,Delivered,0
8360,2024-01-23,2024-01-26,South,Appliances,Vendor_D,FedEx,Delivered,0
8361,2024-04-26,2024-05-01,West,Furniture,Vendor_C,FedEx,Delayed,2
8362,2024-06-25,2024-07-08,West,Appliances,Vendor_C,Delhivery,Delayed,10
8363,2024-06-09,2024-06-13,South,Electronics,Vendor_B,Bluedart,Delayed,1
8364,2024-02-13,2024-02-26,West,Appliances,Vendor_D,FedEx,Delayed,10
8365,2024-06-22,2024-06-26,West,Furniture,Vendor_C,Delhivery,Delayed,1
8366,2024-05-12,2024-05-17,East,Toys,Vendor_D,DHL,Delayed,2
8367,2024-02-01,2024-02-04,East,Toys,Vendor_C,Bluedart,Delivered,0
8368,2024-01-17,2024-01-20,South,Clothing,Vendor_B,Bluedart,Delivered,0
8369,2024-03-15,2024-03-21,North,Furniture,Vendor_A,Bluedart,Delayed,3
8370,2024-02-14,2024-02-22,East,Clothing,Vendor_C,FedEx,Delayed,5
8371,2024-05-09,2024-05-15,East,Toys,Vendor_B,FedEx,Delayed,3
8372,2024-03-25,2024-03-28,West,Toys,Vendor_B,Bluedart,Delivered,0
8373,2024-06-09,2024-06-19,West,Toys,Vendor_A,Bluedart,Delayed,7
8374,2024-05-05,2024-05-18,North,Toys,Vendor_A,FedEx,Delayed,10
8375,2024-01-05,2024-01-10,East,Appliances,Vendor_D,DHL,Delayed,2
8376,2024-01-21,2024-01-31,Central,Clothing,Vendor_D,Delhivery,Delayed,7
8377,2024-05-08,2024-05-12,Central,Clothing,Vendor_B,Bluedart,Delayed,1
8378,2024-06-07,2024-06-20,West,Toys,Vendor_B,Delhivery,Delayed,10
8379,2024-05-19,2024-06-01,South,Furniture,Vendor_A,Delhivery,Delayed,10
8380,2024-02-18,2024-02-26,Central,Electronics,Vendor_D,DHL,Delayed,5
8381,2024-02-24,2024-02-27,South,Furniture,Vendor_A,Delhivery,Delivered,0
8382,2024-06-20,2024-06-24,West,Appliances,Vendor_D,Bluedart,Delayed,1
8383,2024-06-21,2024-06-27,South,Electronics,Vendor_A,Delhivery,Delayed,3
8384,2024-05-09,2024-05-17,North,Clothing,Vendor_B,DHL,Delayed,5
8385,2024-02-20,2024-02-26,North,Appliances,Vendor_D,Delhivery,Delayed,3
8386,2024-02-24,2024-02-27,West,Toys,Vendor_B,FedEx,Delivered,0
8387,2024-01-15,2024-01-23,West,Toys,Vendor_D,Delhivery,Delayed,5
8388,2024-04-22,2024-04-26,Central,Toys,Vendor_A,FedEx,Delayed,1
8389,2024-05-02,2024-05-08,Central,Toys,Vendor_C,Delhivery,Delayed,3
8390,2024-05-26,2024-05-30,South,Electronics,Vendor_C,Bluedart,Delayed,1
8391,2024-06-16,2024-06-21,North,Toys,Vendor_B,DHL,Delayed,2
8392,2024-02-13,2024-02-16,North,Clothing,Vendor_B,Bluedart,Delivered,0
8393,2024-03-18,2024-03-28,West,Clothing,Vendor_D,DHL,Delayed,7
8394,2024-01-17,2024-01-30,East,Appliances,Vendor_A,Delhivery,Delayed,10
8395,2024-04-03,2024-04-07,South,Appliances,Vendor_C,FedEx,Delayed,1
8396,2024-04-08,2024-04-14,West,Clothing,Vendor_C,Delhivery,Delayed,3
8397,2024-04-28,2024-05-02,Central,Appliances,Vendor_C,Delhivery,Delayed,1
8398,2024-02-26,2024-03-05,Central,Furniture,Vendor_A,FedEx,Delayed,5
8399,2024-04-05,2024-04-18,East,Clothing,Vendor_C,FedEx,Delayed,10
8400,2024-01-19,2024-02-01,West,Toys,Vendor_B,DHL,Delayed,10
8401,2024-06-26,2024-07-02,North,Furniture,Vendor_A,DHL,Delayed,3
8402,2024-05-01,2024-05-06,Central,Toys,Vendor_B,DHL,Delayed,2
8403,2024-06-20,2024-06-30,East,Furniture,Vendor_B,DHL,Delayed,7
8404,2024-03-08,2024-03-16,East,Appliances,Vendor_D,FedEx,Delayed,5
8405,2024-06-02,2024-06-12,West,Appliances,Vendor_D,Delhivery,Delayed,7
8406,2024-02-05,2024-02-08,South,Toys,Vendor_C,Delhivery,Delivered,0
8407,2024-06-22,2024-06-25,East,Clothing,Vendor_B,FedEx,Delivered,0
8408,2024-01-05,2024-01-15,North,Clothing,Vendor_D,DHL,Delayed,7
8409,2024-06-02,2024-06-12,West,Appliances,Vendor_D,Delhivery,Delayed,7
8410,2024-06-19,2024-06-23,Central,Electronics,Vendor_C,FedEx,Delayed,1
8411,2024-03-12,2024-03-16,Central,Toys,Vendor_A,FedEx,Delayed,1
8412,2024-04-17,2024-04-20,South,Electronics,Vendor_D,DHL,Delivered,0
8413,2024-01-02,2024-01-05,West,Appliances,Vendor_A,DHL,Delivered,0
8414,2024-03-17,2024-03-23,Central,Clothing,Vendor_B,Bluedart,Delayed,3
8415,2024-03-09,2024-03-15,East,Toys,Vendor_C,Bluedart,Delayed,3
8416,2024-02-06,2024-02-09,North,Furniture,Vendor_C,DHL,Delivered,0
8417,2024-01-07,2024-01-13,North,Toys,Vendor_D,Bluedart,Delayed,3
8418,2024-02-02,2024-02-06,Central,Electronics,Vendor_C,Delhivery,Delayed,1
8419,2024-05-11,2024-05-14,West,Electronics,Vendor_C,Delhivery,Delivered,0
8420,2024-05-12,2024-05-15,North,Toys,Vendor_B,Delhivery,Delivered,0
8421,2024-01-21,2024-01-24,South,Appliances,Vendor_D,DHL,Delivered,0
8422,2024-01-23,2024-02-05,North,Electronics,Vendor_D,Bluedart,Delayed,10
8423,2024-01-22,2024-01-30,Central,Appliances,Vendor_B,Bluedart,Delayed,5
8424,2024-01-09,2024-01-15,South,Appliances,Vendor_D,Delhivery,Delayed,3
8425,2024-02-17,2024-02-21,North,Clothing,Vendor_C,FedEx,Delayed,1
8426,2024-03-05,2024-03-08,Central,Furniture,Vendor_A,DHL,Delivered,0
8427,2024-04-28,2024-05-01,Central,Clothing,Vendor_A,FedEx,Delivered,0
8428,2024-02-21,2024-02-29,North,Furniture,Vendor_C,Delhivery,Delayed,5
8429,2024-03-09,2024-03-22,North,Appliances,Vendor_C,DHL,Delayed,10
8430,2024-01-20,2024-01-24,Central,Toys,Vendor_C,DHL,Delayed,1
8431,2024-04-03,2024-04-06,West,Electronics,Vendor_C,DHL,Delivered,0
8432,2024-05-15,2024-05-20,Central,Toys,Vendor_A,DHL,Delayed,2
8433,2024-04-13,2024-04-16,South,Electronics,Vendor_A,DHL,Delivered,0
8434,2024-04-01,2024-04-06,East,Toys,Vendor_A,DHL,Delayed,2
8435,2024-01-28,2024-01-31,South,Clothing,Vendor_C,FedEx,Delivered,0
8436,2024-04-13,2024-04-19,West,Toys,Vendor_A,DHL,Delayed,3
8437,2024-01-12,2024-01-15,Central,Furniture,Vendor_C,Delhivery,Delivered,0
8438,2024-04-11,2024-04-21,Central,Appliances,Vendor_B,Delhivery,Delayed,7
8439,2024-05-23,2024-05-27,Central,Electronics,Vendor_C,Delhivery,Delayed,1
8440,2024-03-08,2024-03-18,South,Appliances,Vendor_A,Bluedart,Delayed,7
8441,2024-03-28,2024-03-31,North,Appliances,Vendor_D,FedEx,Delivered,0
8442,2024-05-04,2024-05-07,South,Toys,Vendor_D,DHL,Delivered,0
8443,2024-04-03,2024-04-08,South,Furniture,Vendor_B,Bluedart,Delayed,2
8444,2024-01-04,2024-01-07,Central,Electronics,Vendor_B,Delhivery,Delivered,0
8445,2024-06-14,2024-06-17,South,Toys,Vendor_D,Bluedart,Delivered,0
8446,2024-06-18,2024-06-21,South,Clothing,Vendor_A,Bluedart,Delivered,0
8447,2024-01-09,2024-01-15,South,Clothing,Vendor_D,FedEx,Delayed,3
8448,2024-02-10,2024-02-18,South,Clothing,Vendor_B,Delhivery,Delayed,5
8449,2024-03-21,2024-03-24,East,Toys,Vendor_C,Delhivery,Delivered,0
8450,2024-05-13,2024-05-21,Central,Electronics,Vendor_C,FedEx,Delayed,5
8451,2024-01-02,2024-01-08,Central,Appliances,Vendor_C,Bluedart,Delayed,3
8452,2024-05-04,2024-05-10,West,Furniture,Vendor_A,FedEx,Delayed,3
8453,2024-03-09,2024-03-13,Central,Furniture,Vendor_D,FedEx,Delayed,1
8454,2024-05-21,2024-05-24,West,Toys,Vendor_C,FedEx,Delivered,0
8455,2024-03-17,2024-03-30,North,Furniture,Vendor_A,DHL,Delayed,10
8456,2024-03-14,2024-03-22,North,Appliances,Vendor_C,DHL,Delayed,5
8457,2024-01-15,2024-01-18,North,Electronics,Vendor_D,DHL,Delivered,0
8458,2024-04-27,2024-04-30,West,Toys,Vendor_D,DHL,Delivered,0
8459,2024-03-28,2024-04-03,East,Clothing,Vendor_D,Bluedart,Delayed,3
8460,2024-04-26,2024-05-06,West,Toys,Vendor_C,DHL,Delayed,7
8461,2024-05-20,2024-05-23,South,Clothing,Vendor_C,DHL,Delivered,0
8462,2024-02-08,2024-02-21,North,Toys,Vendor_B,Bluedart,Delayed,10
8463,2024-04-14,2024-04-19,Central,Furniture,Vendor_A,Delhivery,Delayed,2
8464,2024-01-10,2024-01-18,South,Appliances,Vendor_B,Delhivery,Delayed,5
8465,2024-02-23,2024-02-29,Central,Electronics,Vendor_C,Bluedart,Delayed,3
8466,2024-02-03,2024-02-09,North,Clothing,Vendor_A,Bluedart,Delayed,3
8467,2024-03-14,2024-03-17,North,Toys,Vendor_A,Bluedart,Delivered,0
8468,2024-04-17,2024-04-22,West,Clothing,Vendor_C,DHL,Delayed,2
8469,2024-04-27,2024-05-01,West,Clothing,Vendor_B,Bluedart,Delayed,1
8470,2024-05-26,2024-05-29,West,Toys,Vendor_A,Delhivery,Delivered,0
8471,2024-05-06,2024-05-09,East,Appliances,Vendor_C,DHL,Delivered,0
8472,2024-06-07,2024-06-10,South,Furniture,Vendor_D,DHL,Delivered,0
8473,2024-01-17,2024-01-27,East,Toys,Vendor_C,FedEx,Delayed,7
8474,2024-04-07,2024-04-17,South,Appliances,Vendor_D,FedEx,Delayed,7
8475,2024-06-16,2024-06-22,West,Furniture,Vendor_D,Delhivery,Delayed,3
8476,2024-05-19,2024-05-22,West,Electronics,Vendor_B,DHL,Delivered,0
8477,2024-03-05,2024-03-11,North,Electronics,Vendor_A,DHL,Delayed,3
8478,2024-03-11,2024-03-17,North,Appliances,Vendor_B,DHL,Delayed,3
8479,2024-01-12,2024-01-15,Central,Toys,Vendor_B,DHL,Delivered,0
8480,2024-05-09,2024-05-12,North,Toys,Vendor_A,Delhivery,Delivered,0
8481,2024-01-27,2024-02-04,East,Appliances,Vendor_A,DHL,Delayed,5
8482,2024-03-11,2024-03-15,South,Toys,Vendor_C,Bluedart,Delayed,1
8483,2024-01-04,2024-01-10,West,Appliances,Vendor_A,DHL,Delayed,3
8484,2024-04-22,2024-04-25,West,Furniture,Vendor_A,DHL,Delivered,0
8485,2024-04-08,2024-04-12,West,Toys,Vendor_C,FedEx,Delayed,1
8486,2024-06-20,2024-06-23,South,Furniture,Vendor_A,Delhivery,Delivered,0
8487,2024-05-03,2024-05-06,Central,Electronics,Vendor_D,FedEx,Delivered,0
8488,2024-05-12,2024-05-22,North,Furniture,Vendor_C,FedEx,Delayed,7
8489,2024-03-19,2024-03-25,North,Furniture,Vendor_C,DHL,Delayed,3
8490,2024-05-25,2024-05-29,Central,Toys,Vendor_B,Delhivery,Delayed,1
8491,2024-05-02,2024-05-12,South,Appliances,Vendor_D,Delhivery,Delayed,7
8492,2024-06-03,2024-06-16,North,Appliances,Vendor_C,Bluedart,Delayed,10
8493,2024-05-17,2024-05-20,West,Appliances,Vendor_C,Bluedart,Delivered,0
8494,2024-04-23,2024-04-26,South,Electronics,Vendor_A,Delhivery,Delivered,0
8495,2024-01-26,2024-01-31,West,Furniture,Vendor_C,DHL,Delayed,2
8496,2024-01-08,2024-01-11,North,Toys,Vendor_A,DHL,Delivered,0
8497,2024-03-23,2024-03-26,Central,Appliances,Vendor_A,FedEx,Delivered,0
8498,2024-05-16,2024-05-20,South,Electronics,Vendor_A,Bluedart,Delayed,1
8499,2024-04-21,2024-04-29,South,Clothing,Vendor_D,Bluedart,Delayed,5
8500,2024-02-07,2024-02-17,South,Toys,Vendor_C,FedEx,Delayed,7
8501,2024-03-27,2024-03-31,South,Toys,Vendor_A,DHL,Delayed,1
8502,2024-05-02,2024-05-07,West,Clothing,Vendor_C,Bluedart,Delayed,2
8503,2024-03-27,2024-03-30,South,Toys,Vendor_C,DHL,Delivered,0
8504,2024-05-07,2024-05-10,East,Clothing,Vendor_D,Bluedart,Delivered,0
8505,2024-03-27,2024-04-02,North,Clothing,Vendor_C,Delhivery,Delayed,3
8506,2024-03-05,2024-03-13,North,Toys,Vendor_A,FedEx,Delayed,5
8507,2024-05-18,2024-05-28,South,Toys,Vendor_C,FedEx,Delayed,7
8508,2024-06-11,2024-06-14,East,Clothing,Vendor_A,Delhivery,Delivered,0
8509,2024-03-03,2024-03-06,Central,Appliances,Vendor_A,Bluedart,Delivered,0
8510,2024-04-12,2024-04-20,East,Electronics,Vendor_B,DHL,Delayed,5
8511,2024-03-27,2024-03-30,West,Electronics,Vendor_A,Delhivery,Delivered,0
8512,2024-02-18,2024-02-21,South,Clothing,Vendor_C,Bluedart,Delivered,0
8513,2024-03-28,2024-04-07,Central,Appliances,Vendor_B,DHL,Delayed,7
8514,2024-05-10,2024-05-16,Central,Appliances,Vendor_B,Bluedart,Delayed,3
8515,2024-03-03,2024-03-13,East,Toys,Vendor_C,Bluedart,Delayed,7
8516,2024-05-09,2024-05-19,West,Furniture,Vendor_D,DHL,Delayed,7
8517,2024-03-04,2024-03-07,Central,Appliances,Vendor_C,Delhivery,Delivered,0
8518,2024-02-18,2024-02-22,West,Toys,Vendor_D,Delhivery,Delayed,1
8519,2024-03-25,2024-04-04,North,Clothing,Vendor_A,FedEx,Delayed,7
8520,2024-01-06,2024-01-09,North,Clothing,Vendor_B,Delhivery,Delivered,0
8521,2024-03-26,2024-03-30,East,Clothing,Vendor_A,DHL,Delayed,1
8522,2024-03-24,2024-04-06,South,Furniture,Vendor_C,DHL,Delayed,10
8523,2024-04-10,2024-04-23,Central,Clothing,Vendor_D,Bluedart,Delayed,10
8524,2024-05-23,2024-05-26,East,Clothing,Vendor_C,DHL,Delivered,0
8525,2024-02-02,2024-02-06,East,Clothing,Vendor_C,Bluedart,Delayed,1
8526,2024-01-12,2024-01-15,West,Clothing,Vendor_C,Delhivery,Delivered,0
8527,2024-04-28,2024-05-01,West,Appliances,Vendor_B,DHL,Delivered,0
8528,2024-04-04,2024-04-10,West,Furniture,Vendor_D,FedEx,Delayed,3
8529,2024-01-18,2024-01-21,North,Electronics,Vendor_B,FedEx,Delivered,0
8530,2024-02-06,2024-02-09,South,Clothing,Vendor_C,DHL,Delivered,0
8531,2024-01-06,2024-01-09,West,Appliances,Vendor_B,Bluedart,Delivered,0
8532,2024-02-05,2024-02-18,East,Furniture,Vendor_A,DHL,Delayed,10
8533,2024-02-06,2024-02-14,South,Clothing,Vendor_D,Bluedart,Delayed,5
8534,2024-01-10,2024-01-15,East,Clothing,Vendor_D,FedEx,Delayed,2
8535,2024-03-21,2024-03-24,East,Furniture,Vendor_A,Delhivery,Delivered,0
8536,2024-04-18,2024-04-28,West,Appliances,Vendor_A,FedEx,Delayed,7
8537,2024-06-04,2024-06-10,Central,Electronics,Vendor_B,Bluedart,Delayed,3
8538,2024-04-18,2024-04-23,South,Clothing,Vendor_B,Delhivery,Delayed,2
8539,2024-02-11,2024-02-17,East,Toys,Vendor_A,Bluedart,Delayed,3
8540,2024-02-23,2024-03-02,Central,Clothing,Vendor_A,FedEx,Delayed,5
8541,2024-03-15,2024-03-18,Central,Toys,Vendor_B,Bluedart,Delivered,0
8542,2024-02-23,2024-03-07,North,Furniture,Vendor_C,DHL,Delayed,10
8543,2024-03-05,2024-03-15,Central,Toys,Vendor_D,Bluedart,Delayed,7
8544,2024-06-13,2024-06-16,South,Clothing,Vendor_C,Delhivery,Delivered,0
8545,2024-03-01,2024-03-05,North,Appliances,Vendor_D,FedEx,Delayed,1
8546,2024-05-24,2024-05-30,North,Toys,Vendor_D,Delhivery,Delayed,3
8547,2024-05-13,2024-05-17,Central,Electronics,Vendor_A,DHL,Delayed,1
8548,2024-05-27,2024-06-06,East,Toys,Vendor_A,Bluedart,Delayed,7
8549,2024-02-22,2024-02-25,Central,Electronics,Vendor_A,Bluedart,Delivered,0
8550,2024-03-03,2024-03-09,East,Electronics,Vendor_D,DHL,Delayed,3
8551,2024-05-25,2024-06-02,South,Toys,Vendor_B,DHL,Delayed,5
8552,2024-02-07,2024-02-10,West,Electronics,Vendor_B,Delhivery,Delivered,0
8553,2024-04-14,2024-04-27,West,Appliances,Vendor_C,DHL,Delayed,10
8554,2024-02-03,2024-02-06,West,Clothing,Vendor_A,FedEx,Delivered,0
8555,2024-06-22,2024-06-30,East,Electronics,Vendor_C,DHL,Delayed,5
8556,2024-04-07,2024-04-15,East,Furniture,Vendor_B,FedEx,Delayed,5
8557,2024-01-11,2024-01-17,West,Toys,Vendor_A,FedEx,Delayed,3
8558,2024-02-22,2024-02-25,South,Toys,Vendor_C,Delhivery,Delivered,0
8559,2024-01-18,2024-01-31,Central,Furniture,Vendor_D,Delhivery,Delayed,10
8560,2024-05-07,2024-05-13,Central,Furniture,Vendor_B,DHL,Delayed,3
8561,2024-02-07,2024-02-10,East,Appliances,Vendor_C,DHL,Delivered,0
8562,2024-02-24,2024-02-27,South,Furniture,Vendor_D,FedEx,Delivered,0
8563,2024-04-05,2024-04-08,Central,Appliances,Vendor_A,FedEx,Delivered,0
8564,2024-06-09,2024-06-12,Central,Appliances,Vendor_A,DHL,Delivered,0
8565,2024-01-26,2024-01-31,North,Furniture,Vendor_A,DHL,Delayed,2
8566,2024-01-18,2024-01-24,North,Electronics,Vendor_B,DHL,Delayed,3
8567,2024-04-21,2024-04-26,South,Appliances,Vendor_D,Bluedart,Delayed,2
8568,2024-04-09,2024-04-12,South,Clothing,Vendor_D,DHL,Delivered,0
8569,2024-04-05,2024-04-11,East,Clothing,Vendor_B,DHL,Delayed,3
8570,2024-03-07,2024-03-15,North,Furniture,Vendor_B,DHL,Delayed,5
8571,2024-01-18,2024-01-21,West,Furniture,Vendor_C,Bluedart,Delivered,0
8572,2024-03-22,2024-03-26,Central,Toys,Vendor_C,Bluedart,Delayed,1
8573,2024-04-26,2024-05-04,Central,Clothing,Vendor_A,FedEx,Delayed,5
8574,2024-05-21,2024-06-03,North,Clothing,Vendor_B,DHL,Delayed,10
8575,2024-04-13,2024-04-16,East,Clothing,Vendor_A,Delhivery,Delivered,0
8576,2024-01-06,2024-01-09,Central,Toys,Vendor_A,Delhivery,Delivered,0
8577,2024-06-08,2024-06-14,North,Furniture,Vendor_A,FedEx,Delayed,3
8578,2024-04-11,2024-04-15,South,Electronics,Vendor_D,FedEx,Delayed,1
8579,2024-02-22,2024-02-28,South,Clothing,Vendor_D,Delhivery,Delayed,3
8580,2024-01-18,2024-01-26,North,Furniture,Vendor_B,Delhivery,Delayed,5
8581,2024-04-12,2024-04-25,West,Clothing,Vendor_C,Bluedart,Delayed,10
8582,2024-04-03,2024-04-13,South,Electronics,Vendor_A,DHL,Delayed,7
8583,2024-02-08,2024-02-12,North,Electronics,Vendor_B,Bluedart,Delayed,1
8584,2024-03-13,2024-03-21,East,Toys,Vendor_C,FedEx,Delayed,5
8585,2024-02-08,2024-02-11,North,Furniture,Vendor_A,Delhivery,Delivered,0
8586,2024-05-08,2024-05-13,Central,Furniture,Vendor_B,Bluedart,Delayed,2
8587,2024-04-21,2024-04-29,South,Electronics,Vendor_C,DHL,Delayed,5
8588,2024-02-01,2024-02-04,South,Furniture,Vendor_A,Bluedart,Delivered,0
8589,2024-01-12,2024-01-20,East,Clothing,Vendor_D,Delhivery,Delayed,5
8590,2024-04-03,2024-04-07,West,Furniture,Vendor_D,Bluedart,Delayed,1
8591,2024-03-03,2024-03-08,East,Clothing,Vendor_B,Bluedart,Delayed,2
8592,2024-02-05,2024-02-11,South,Furniture,Vendor_C,Bluedart,Delayed,3
8593,2024-06-20,2024-06-30,Central,Appliances,Vendor_B,DHL,Delayed,7
8594,2024-05-28,2024-06-05,East,Toys,Vendor_D,DHL,Delayed,5
8595,2024-05-08,2024-05-12,East,Clothing,Vendor_A,Delhivery,Delayed,1
8596,2024-01-22,2024-01-30,East,Electronics,Vendor_D,DHL,Delayed,5
8597,2024-01-05,2024-01-09,North,Furniture,Vendor_C,FedEx,Delayed,1
8598,2024-02-10,2024-02-15,West,Appliances,Vendor_B,FedEx,Delayed,2
8599,2024-04-11,2024-04-14,North,Toys,Vendor_B,Bluedart,Delivered,0
8600,2024-04-21,2024-04-24,South,Furniture,Vendor_A,DHL,Delivered,0
8601,2024-01-28,2024-01-31,East,Clothing,Vendor_D,Delhivery,Delivered,0
8602,2024-02-27,2024-03-06,East,Clothing,Vendor_D,Bluedart,Delayed,5
8603,2024-06-03,2024-06-06,West,Furniture,Vendor_C,DHL,Delivered,0
8604,2024-02-13,2024-02-23,West,Appliances,Vendor_D,Delhivery,Delayed,7
8605,2024-04-22,2024-04-27,West,Toys,Vendor_B,Delhivery,Delayed,2
8606,2024-05-17,2024-05-25,South,Electronics,Vendor_A,Bluedart,Delayed,5
8607,2024-02-08,2024-02-11,West,Appliances,Vendor_B,FedEx,Delivered,0
8608,2024-04-01,2024-04-04,West,Toys,Vendor_A,Delhivery,Delivered,0
8609,2024-01-10,2024-01-15,Central,Electronics,Vendor_C,FedEx,Delayed,2
8610,2024-03-24,2024-04-03,East,Toys,Vendor_A,Delhivery,Delayed,7
8611,2024-06-02,2024-06-06,Central,Furniture,Vendor_C,Bluedart,Delayed,1
8612,2024-04-01,2024-04-09,Central,Clothing,Vendor_B,Delhivery,Delayed,5
8613,2024-05-11,2024-05-19,North,Furniture,Vendor_A,FedEx,Delayed,5
8614,2024-05-13,2024-05-21,North,Furniture,Vendor_B,Bluedart,Delayed,5
8615,2024-02-24,2024-03-01,West,Appliances,Vendor_A,DHL,Delayed,3
8616,2024-01-14,2024-01-17,South,Electronics,Vendor_B,DHL,Delivered,0
8617,2024-06-24,2024-07-04,North,Electronics,Vendor_B,FedEx,Delayed,7
8618,2024-02-16,2024-02-20,North,Clothing,Vendor_B,DHL,Delayed,1
8619,2024-06-19,2024-06-25,North,Clothing,Vendor_B,FedEx,Delayed,3
8620,2024-04-05,2024-04-08,South,Electronics,Vendor_B,Bluedart,Delivered,0
8621,2024-03-24,2024-04-06,South,Clothing,Vendor_B,DHL,Delayed,10
8622,2024-01-04,2024-01-07,South,Appliances,Vendor_D,Delhivery,Delivered,0
8623,2024-02-18,2024-02-28,Central,Clothing,Vendor_D,Delhivery,Delayed,7
8624,2024-04-15,2024-04-28,South,Clothing,Vendor_D,FedEx,Delayed,10
8625,2024-06-18,2024-06-23,South,Clothing,Vendor_D,Delhivery,Delayed,2
8626,2024-03-04,2024-03-09,East,Furniture,Vendor_D,DHL,Delayed,2
8627,2024-04-09,2024-04-13,North,Toys,Vendor_B,FedEx,Delayed,1
8628,2024-04-17,2024-04-20,East,Appliances,Vendor_C,FedEx,Delivered,0
8629,2024-05-17,2024-05-27,South,Electronics,Vendor_B,FedEx,Delayed,7
8630,2024-01-07,2024-01-10,North,Appliances,Vendor_C,Bluedart,Delivered,0
8631,2024-06-07,2024-06-10,East,Electronics,Vendor_A,FedEx,Delivered,0
8632,2024-06-21,2024-07-01,Central,Toys,Vendor_B,Bluedart,Delayed,7
8633,2024-01-21,2024-01-27,North,Toys,Vendor_C,DHL,Delayed,3
8634,2024-01-28,2024-02-02,East,Clothing,Vendor_B,Delhivery,Delayed,2
8635,2024-01-27,2024-01-30,Central,Appliances,Vendor_A,Bluedart,Delivered,0
8636,2024-06-17,2024-06-22,East,Electronics,Vendor_D,FedEx,Delayed,2
8637,2024-06-13,2024-06-17,West,Clothing,Vendor_C,FedEx,Delayed,1
